venue,year,title,authors,pdf_url,source_url
CVPR,2026,Diffusion-Based Makeup Transfer with Facial Region-Aware Makeup Features,"Zheng Gao, Debin Meng, Yunqi Miao, Zhensong Zhang, Songcen Xu, Ioannis Patras, Jifei Song",https://openaccess.thecvf.com/content/CVPR2026/papers/Gao_Diffusion-Based_Makeup_Transfer_with_Facial_Region-Aware_Makeup_Features_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Diffusion-Based Native Adversarial Synthesis for Enhanced Medical Segmentation Generalization,"Hongyu Zhang, Haipeng Chen, Zhimin Xu, Chengxin Yang, Yingda Lyu",https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Diffusion-Based_Native_Adversarial_Synthesis_for_Enhanced_Medical_Segmentation_Generalization_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Diffusion-Based sRGB Real Noise Generation via Prompt-Driven Noise Representation Learning,"Jaekyun Ko, Dongjin Kim, Soomin Lee, Guanghui Wang, Tae Hyun Kim",https://openaccess.thecvf.com/content/CVPR2026/papers/Ko_Diffusion-Based_sRGB_Real_Noise_Generation_via_Prompt-Driven_Noise_Representation_Learning_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,DiffusionFF: A Diffusion-based Framework for Joint Face Forgery Detection and Fine-Grained Artifact Localization,"Siran Peng, Haoyuan Zhang, Li Gao, Tianshuo Zhang, Xiangyu Zhu, Bao Li, Weisong Zhao, Zhen Lei",https://openaccess.thecvf.com/content/CVPR2026/papers/Peng_DiffusionFF_A_Diffusion-based_Framework_for_Joint_Face_Forgery_Detection_and_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,DiffusionHarmonizer: Bridging Neural Reconstruction and Photorealistic Simulation with Online Diffusion Enhancer,"Yuxuan Zhang, Katarína Tóthová, Zian Wang, Kangxue Yin, Haithem Turki, Riccardo de Lutio, Yen-Yu Chang, Or Litany, Sanja Fidler, Zan Gojcic",https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_DiffusionHarmonizer_Bridging_Neural_Reconstruction_and_Photorealistic_Simulation_with_Online_Diffusion_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Direct Segmentation without Logits Optimization for Training-Free Open-Vocabulary Semantic Segmentation,"Jiahao Li, Yang Lu, Yachao Zhang, Fangyong Wang, Yuan Xie, Yanyun Qu",https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Direct_Segmentation_without_Logits_Optimization_for_Training-Free_Open-Vocabulary_Semantic_Segmentation_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,DirectFisheye-GS: Enabling Native Fisheye Input in Gaussian Splatting with Cross-View Joint Optimization,"Zhengxian Yang, Fei Xie, Xutao Xue, Rui Zhang, Taicheng Huang, Yang Liu, Mengqi Ji, Tao Yu",https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_DirectFisheye-GS_Enabling_Native_Fisheye_Input_in_Gaussian_Splatting_with_Cross-View_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Direction-aware 3D Large Multimodal Models,"Quan Liu, Weihao Xuan, Junjue Wang, Naoto Yokoya, Ling Shao, Shijian Lu",https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Direction-aware_3D_Large_Multimodal_Models_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,DisCa: Accelerating Video Diffusion Transformers with Distillation-Compatible Learnable Feature Caching,"Chang Zou, Changlin Li, Songtao Liu, Zhao Zhong, Kailin Huang, Linfeng Zhang",https://openaccess.thecvf.com/content/CVPR2026/papers/Zou_DisCa_Accelerating_Video_Diffusion_Transformers_with_Distillation-Compatible_Learnable_Feature_Caching_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Disco-GS: Gaussian Splatting in Dynamic Color Lighting,"Ashish Kumar, A. N. Rajagopalan",https://openaccess.thecvf.com/content/CVPR2026/papers/Kumar_Disco-GS_Gaussian_Splatting_in_Dynamic_Color_Lighting_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,"Discover, Segment, and Select: A Progressive Mechanism for Zero-shot Camouflaged Object Segmentation","Yilong Yang, Jianxin Tian, Shengchuan Zhang, Liujuan Cao",https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Discover_Segment_and_Select_A_Progressive_Mechanism_for_Zero-shot_Camouflaged_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Discovering Adaptive Task Dependencies for Efficient Multi-Task Representation Compression,"Zhimeng Huang, Rongao Yuan, Junlong Gao, Qi Mao, Siwei Ma, Wen Gao, Chuanmin Jia",https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_Discovering_Adaptive_Task_Dependencies_for_Efficient_Multi-Task_Representation_Compression_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Discriminative Perception via Anchored Description for Reasoning Segmentation,"Tao Yang, Qing Zhou, Yanliang Li, Qi Wang",https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Discriminative_Perception_via_Anchored_Description_for_Reasoning_Segmentation_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Disentangle-then-Align: Non-Iterative Hybrid Multimodal Image Registration via Cross-Scale Feature Disentanglement,"Chunlei Zhang, Jiahao Xia, Yun Xiao, Bo Jiang, Jian Zhang",https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Disentangle-then-Align_Non-Iterative_Hybrid_Multimodal_Image_Registration_via_Cross-Scale_Feature_Disentanglement_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Disentangled Textual Priors for Diffusion-based Image Super-Resolution,"Lei Jiang, Xin Liu, Xinze Tong, Zhiliang Li, Jie Liu, Jie Tang, Gangshan Wu",https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_Disentangled_Textual_Priors_for_Diffusion-based_Image_Super-Resolution_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Disentanglement-wise Image Dehazing through Cross-Domain Manifold Consensus,"Tianyi Lyu, Mingye Ju, Kai-Kuang Ma",https://openaccess.thecvf.com/content/CVPR2026/papers/Lyu_Disentanglement-wise_Image_Dehazing_through_Cross-Domain_Manifold_Consensus_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Disentangling to Re-couple: Resolving the Similarity-Controllability Paradox in Subject-Driven Text-to-Image Generation,"Shuang Li, Chao Deng, Hang Chen, Liqun Liu, Zhenyu Hu, Te Cao, Mengge Xue, Yuan Chen, Peng Shu, Huan Yu, Jie Jiang",https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Disentangling_to_Re-couple_Resolving_the_Similarity-Controllability_Paradox_in_Subject-Driven_Text-to-Image_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Distilling Balanced Knowledge from a Biased Teacher,Seonghak Kim,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_Distilling_Balanced_Knowledge_from_a_Biased_Teacher_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Distilling Quasi-Conformal Mapping: A Generalizable and Efficient Solution for Wide-Angle Correction,"Chengyang Liu, Zixuan Lin, Miaolin Han, Michael K. Ng, Huibin Li",https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Distilling_Quasi-Conformal_Mapping_A_Generalizable_and_Efficient_Solution_for_Wide-Angle_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Distilling Unsigned Distance Function for Surface Reconstruction from 3D Gaussian Splatting,"Qian Li, Rao Fu, Jiangtao Li, Fan Liu",https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Distilling_Unsigned_Distance_Function_for_Surface_Reconstruction_from_3D_Gaussian_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Distributed Image Compression with Multimodal Side Information at Extremely Low Bitrates,"Guojun Xu, Mingyang Zhang, Jianwen Xiang, Cheng Tan, Yanchao Yang, Junwei Zhou",https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_Distributed_Image_Compression_with_Multimodal_Side_Information_at_Extremely_Low_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Distribution-Aligned Multimodal Fusion for Robust Object Detection,"Xiaohui Hao, Yanglin Pu, Yongjun Wang, Rui She",https://openaccess.thecvf.com/content/CVPR2026/papers/Hao_Distribution-Aligned_Multimodal_Fusion_for_Robust_Object_Detection_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Diverse Video Generation with Determinantal Point Process-Guided Policy Optimization,"Tahira Kazimi, Connor Dunlop, Pinar Yanardag",https://openaccess.thecvf.com/content/CVPR2026/papers/Kazimi_Diverse_Video_Generation_with_Determinantal_Point_Process-Guided_Policy_Optimization_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,DiverseDiT: Towards Diverse Representation Learning in Diffusion Transformers,"Mengping Yang, Zhiyu Tan, Binglei Li, Xiaomeng Yang, Hesen Chen, Hao Li",https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_DiverseDiT_Towards_Diverse_Representation_Learning_in_Diffusion_Transformers_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,DiverseGRPO: Mitigating Mode Collapse in Image Generation via Diversity-Aware GRPO,"Henglin Liu, Huijuan Huang, Jing Wang, Chang Liu, Xiu Li, Xiangyang Ji",https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_DiverseGRPO_Mitigating_Mode_Collapse_in_Image_Generation_via_Diversity-Aware_GRPO_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Diversity over Uniformity: Rethinking Representation in Generated Image Detection,"Qinghui He, Haifeng Zhang, Qiao Qin, Bo Liu, Xiuli Bi, Bin Xiao",https://openaccess.thecvf.com/content/CVPR2026/papers/He_Diversity_over_Uniformity_Rethinking_Representation_in_Generated_Image_Detection_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,"Divide, Conquer, and Aggregate: Asymmetric Experts for Class-Imbalanced Semi-Supervised Medical Image Segmentation",Yajun Liu,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Divide_Conquer_and_Aggregate_Asymmetric_Experts_for_Class-Imbalanced_Semi-Supervised_Medical_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,"Divide, then Ground: Adapting Frame Selection to Query Types for Long-Form Video Understanding","Jialuo Li, Bin Li, Jiahao Li, Yan Lu",https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Divide_then_Ground_Adapting_Frame_Selection_to_Query_Types_for_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,"Do Less, Achieve More: Do We Need Every-Step Optimization for RL Fine-tuning of Diffusion Models?","Renye Yan, Jikang Cheng, Shikun Sun, Yi Sun, You Wu, Wei Peng, Zongwei Wang, Ling Liang, Junliang Xing, Yimao Cai",https://openaccess.thecvf.com/content/CVPR2026/papers/Yan_Do_Less_Achieve_More_Do_We_Need_Every-Step_Optimization_for_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Do VLMs Perceive or Recall? Probing Visual Perception vs. Memory with Classic Visual Illusions,"Xiaoxiao Sun, Mingyang Li, Kun Yuan, Min Woo Sun, Mark Endo, Shengguang Wu, Changlin Li, Yuhui Zhang, Zeyu Wang, Serena Yeung-Levy",https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_Do_VLMs_Perceive_or_Recall_Probing_Visual_Perception_vs._Memory_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Do Vision-Language Models Leak What They Learn? Adaptive Token-Weighted Model Inversion Attacks,"Ngoc-Bao Nguyen, Sy-Tuyen Ho, Koh Jun Hao, Ngai-Man Cheung",https://openaccess.thecvf.com/content/CVPR2026/papers/Nguyen_Do_Vision-Language_Models_Leak_What_They_Learn_Adaptive_Token-Weighted_Model_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Do Vision-Language Models Measure Up? Benchmarking Visual Measurement Reading with MeasureBench,"Fenfen Lin, Yesheng Liu, Haiyu Xu, Yue Chen, Zheqi He, Mingxuan Zhao, Miguel Hu Chen, Jin-Ge Yao, Xi Yang",https://openaccess.thecvf.com/content/CVPR2026/papers/Lin_Do_Vision-Language_Models_Measure_Up_Benchmarking_Visual_Measurement_Reading_with_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Do You Have Freestyle? Expressive Humanoid Locomotion via Audio Control,"Zhe Li, Cheng Chi, Yangyang Wei, Boan Zhu, Tao Huang, Zhenguo Sun, Yibo Peng, Pengwei Wang, Zhongyuan Wang, Fangzhou Liu, Chang Xu, Shanghang Zhang",https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Do_You_Have_Freestyle_Expressive_Humanoid_Locomotion_via_Audio_Control_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Do You See What I Am Pointing At? Gesture-Based Egocentric Video Question Answering,"Yura Choi, Roy Miles, Rolandos Alexandros Potamias, Ismail Elezi, Jiankang Deng, Stefanos Zafeiriou",https://openaccess.thecvf.com/content/CVPR2026/papers/Choi_Do_You_See_What_I_Am_Pointing_At_Gesture-Based_Egocentric_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,"DocPrune: Efficient Document Question Answering via Background, Question, and Comprehension-aware Token Pruning","Joonmyung Choi, Sanghyeok Lee, Jongha Kim, Sehyung Kim, Dohwan Ko, Jihyung Kil, Hyunwoo J. Kim",https://openaccess.thecvf.com/content/CVPR2026/papers/Choi_DocPrune_Efficient_Document_Question_Answering_via_Background_Question_and_Comprehension-aware_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,DocSeeker: Structured Visual Reasoning with Evidence Grounding for Long Document Understanding,"Hao Yan, Yuliang Liu, Xingchen Liu, Yuyi Zhang, Minghui Liao, Jihao Wu, Wei Chen, Xiang Bai",https://openaccess.thecvf.com/content/CVPR2026/papers/Yan_DocSeeker_Structured_Visual_Reasoning_with_Evidence_Grounding_for_Long_Document_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Does YOLO Really Need to See Every Training Image in Every Epoch?,"Xingxing Xie, Jiahua Dong, Junwei Han, Gong Cheng",https://openaccess.thecvf.com/content/CVPR2026/papers/Xie_Does_YOLO_Really_Need_to_See_Every_Training_Image_in_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Domain Sensitive Federated Learning with Fisher-Informed Pruning,"Chenchen Lin, Wenhao Yuan, Zhengji Xu, Xuehe Wang",https://openaccess.thecvf.com/content/CVPR2026/papers/Lin_Domain_Sensitive_Federated_Learning_with_Fisher-Informed_Pruning_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Domain-Skewed Federated Learning with Feature Decoupling and Calibration,"Huan Wang, Jun Shen, Jun Yan, Guansong Pang",https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Domain-Skewed_Federated_Learning_with_Feature_Decoupling_and_Calibration_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,"Don't Show Pixels, Show Cues: Unlocking Visual Tool Reasoning in Language Models via Perception Programs","Muhammad Kamran Janjua, Hugo Silva, Di Niu, Bahador Rashidi",https://openaccess.thecvf.com/content/CVPR2026/papers/Janjua_Dont_Show_Pixels_Show_Cues_Unlocking_Visual_Tool_Reasoning_in_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Downscaling Intelligence: Exploring Perception and Reasoning Bottlenecks in Small Multimodal Models,"Mark Endo, Serena Yeung-Levy",https://openaccess.thecvf.com/content/CVPR2026/papers/Endo_Downscaling_Intelligence_Exploring_Perception_and_Reasoning_Bottlenecks_in_Small_Multimodal_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Dr. Seg: Revisiting GRPO Training for Visual Large Language Models through Perception-Oriented Design,"Haoxiang Sun, Tao Wang, Chenwei Tang, Li Yuan, Jiancheng Lv",https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_Dr._Seg_Revisiting_GRPO_Training_for_Visual_Large_Language_Models_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Dr.Occ: Depth- and Region-Guided 3D Occupancy from Surround-View Cameras for Autonomous Driving,"Xubo Zhu, Haoyang Zhang, Fei He, Rui Wu, Yanhu Shan, Wen Yang, Huai Yu",https://openaccess.thecvf.com/content/CVPR2026/papers/Zhu_Dr.Occ_Depth-_and_Region-Guided_3D_Occupancy_from_Surround-View_Cameras_for_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Draft and Refine with Visual Experts,"Sungheon Jeong, Ryozo Masukawa, Jihong Park, Sanggeon Yun, Wenjun Huang, Hanning Chen, Mahdi Imani, Mohsen Imani",https://openaccess.thecvf.com/content/CVPR2026/papers/Jeong_Draft_and_Refine_with_Visual_Experts_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Drainage: A Unifying Framework for Addressing Class Uncertainty,"Yasser Taha, Grégoire Montavon, Nils Körber",https://openaccess.thecvf.com/content/CVPR2026/papers/Taha_Drainage_A_Unifying_Framework_for_Addressing_Class_Uncertainty_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,DreamOmni2: Multimodal Instruction-based Generation and Editing,"Bin Xia, bohao peng, Yuechen Zhang, Junjia Huang, Jiyang Liu, Jingyao Li, Haoru Tan, Sitong Wu, Chengyao Wang, Yitong Wang, Bei Yu, Jiaya Jia",https://openaccess.thecvf.com/content/CVPR2026/papers/Xia_DreamOmni2_Multimodal_Instruction-based_Generation_and_Editing_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,DreamSAC: Learning Hamiltonian World Models via Symmetry Exploration,"Jinzhou Tang, Fan Feng, Minghao Fu, Wenjun Lin, Jing Yang, Biwei Huang, Keze Wang",https://openaccess.thecvf.com/content/CVPR2026/papers/Tang_DreamSAC_Learning_Hamiltonian_World_Models_via_Symmetry_Exploration_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,DreamSR: Towards Ultra-High-Resolution Image Super-Resolution via a Receptive-Field Enhanced Diffusion Transformer,"Qingji Dong, Hang Dong, Mingqin Chen, Rui Zhang, Yitong Wang",https://openaccess.thecvf.com/content/CVPR2026/papers/Dong_DreamSR_Towards_Ultra-High-Resolution_Image_Super-Resolution_via_a_Receptive-Field_Enhanced_Diffusion_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,DreamShot: Personalized Storyboard Synthesis with Video Diffusion Prior,"Junjia Huang, Binbin Yang, Pengxiang Yan, Jiyang Liu, Bin Xia, Zhao Wang, Yitong Wang, Liang Lin, Guanbin Li",https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_DreamShot_Personalized_Storyboard_Synthesis_with_Video_Diffusion_Prior_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,DreamStereo: Towards Real-Time Stereo Inpainting for HD Videos,"Yuan Huang, Sijie Zhao, Jing Cheng, Hao Xu, Shaohui Jiao",https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_DreamStereo_Towards_Real-Time_Stereo_Inpainting_for_HD_Videos_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,DreamStyle: A Unified Framework for Video Stylization,"Mengtian Li, Jinshu Chen, Songtao Zhao, Wanquan Feng, Pengqi Tu, Qian He",https://openaccess.thecvf.com/content/CVPR2026/papers/Li_DreamStyle_A_Unified_Framework_for_Video_Stylization_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,DreamingComics: A Story Visualization Pipeline via Subject and Layout Customized Generation using Video Models,"Patrick Kwon, Chen Chen",https://openaccess.thecvf.com/content/CVPR2026/papers/Kwon_DreamingComics_A_Story_Visualization_Pipeline_via_Subject_and_Layout_Customized_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Drift-Resilient Temporal Priors for Visual Tracking,"Yuqing Huang, Liting Lin, Weijun Zhuang, Zhenyu He, Xin Li",https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_Drift-Resilient_Temporal_Priors_for_Visual_Tracking_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Drive My Way: Preference Alignment of Vision-Language-Action Model for Personalized Driving,"Zehao Wang, Huaide Jiang, Shuaiwu Dong, Yuping Wang, Hang Qiu, Jiachen Li",https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Drive_My_Way_Preference_Alignment_of_Vision-Language-Action_Model_for_Personalized_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,DriveCombo: Benchmarking Compositional Traffic Rule Reasoning in Autonomous Driving,"Enhui Ma, Jiahuan Zhang, Guantian Zheng, Tao Tang, Shengbo Eben Li, Yuhang Lu, Xia Zhou, Xueyang Zhang, Yifei Zhan, Kun Zhan, Zhihui Hao, Xianpeng Lang, Kaicheng Yu",https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_DriveCombo_Benchmarking_Compositional_Traffic_Rule_Reasoning_in_Autonomous_Driving_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,DriveLaW: Unifying Planning and Video Generation in a Latent Driving World,"Tianze Xia, Yongkang Li, Lijun Zhou, Jingfeng Yao, Kaixin Xiong, Haiyang Sun, Bing Wang, Kun Ma, Guang Chen, Hangjun Ye, Wenyu Liu, Xinggang Wang",https://openaccess.thecvf.com/content/CVPR2026/papers/Xia_DriveLaW_Unifying_Planning_and_Video_Generation_in_a_Latent_Driving_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
